IL,ITOT,VOUT,VDROP,VISET
0.0001,+9.139464E-04,1.09675598,1.05680013,1.0778454411764706
0.0003,+1.117461E-03,1.09661198,1.00486365,1.0249854411764707
0.0005,+1.321354E-03,1.09643279,0.952677608,0.9721254411764707
0.001,+1.823941E-03,1.09630306,0.822245023,0.8399754411764706
0.002,+2.819447E-03,1.09628957,0.56141933,0.5756754411764706
0.003,+3.810601E-03,1.09593019,0.300568049,0.31137544117647065
0.004,+4.805068E-03,1.09589298,0.0390155659,0.04707544117647067
0.005,+5.793127E-03,1.09611418,-0.221655411,-0.2172245588235293
0.006,+6.780897E-03,1.09626106,-0.481647755,-0.4815245588235293
0.007,+7.771351E-03,1.09626062,-0.74243679,-0.7458245588235293
0.008,+8.761236E-03,1.09653553,-1.00317612,-1.0101245588235295
0.009,+9.750273E-03,1.09656051,-1.26395294,-1.2744245588235295
0.01,+1.049987E-02,1.09593698,-1.52451348,-1.5387245588235294
