VIN,ITOT,VOUT,VDROP
1.8,+3.752544E-03,1.12206292,0.325791297
1.775,+3.730090E-03,1.12137225,0.325785393
1.75,+3.708506E-03,1.12088694,0.325807929
1.725,+3.686251E-03,1.120208,0.325752837
1.7,+3.664143E-03,1.11963028,0.325700909
1.675,+3.641754E-03,1.11893724,0.325669669
1.65,+3.618147E-03,1.1182378,0.325604848
1.625,+3.596087E-03,1.11759748,0.325561173
1.6,+3.574857E-03,1.11692335,0.325512583
1.575,+3.552166E-03,1.11618909,0.325438141
1.55,+3.529016E-03,1.11548948,0.325394636
1.525,+3.505428E-03,1.1147822,0.325364327
1.5,+3.484044E-03,1.11401029,0.325317958
1.475,+3.459743E-03,1.11316423,0.325284572
1.45,+3.436383E-03,1.11241272,0.32516008
1.425,+3.410602E-03,1.11145937,0.325107663
1.4,+3.386033E-03,1.1104477,0.325028208
1.375,+3.359264E-03,1.10934194,0.324989282
1.35,+3.332556E-03,1.10836094,0.324895171
1.325,+3.305984E-03,1.10735577,0.324831648
1.3,+3.274983E-03,1.10607166,0.32479852
1.275,+3.243997E-03,1.10486253,0.324722335
1.25,+3.209201E-03,1.10329628,0.324695259
1.225,+3.172177E-03,1.10168766,0.324603909
1.2,+3.129959E-03,1.09966008,0.32453032
1.175,+3.085031E-03,1.09729767,0.324432043
1.15,+3.036963E-03,1.09466092,0.324418288
1.125,+2.987910E-03,1.09133589,0.324329082
1.1,+2.939819E-03,1.08737698,0.324245396
1.075,+2.847839E-03,1.07002229,0.324169956
1.05,+2.735575E-03,1.04506503,0.32411465
1.025,+2.631262E-03,1.02000309,0.324012984
1.0,+2.532790E-03,0.994973042,0.32394468
