VIN,ITOT,VOUT,VDROP
1.8,+3.760748E-03,0.723860353,-0.07434598
1.775,+3.739261E-03,0.723540653,-0.0742039726
1.75,+3.721627E-03,0.723290139,-0.0744946259
1.725,+3.701669E-03,0.722849356,-0.0744060255
1.7,+3.679018E-03,0.722302182,-0.0741170206
1.675,+3.660334E-03,0.72217045,-0.0739572302
1.65,+3.640904E-03,0.72241612,-0.0737303474
1.625,+3.623094E-03,0.722657595,-0.0737197116
1.6,+3.608454E-03,0.722914505,-0.0740681086
1.575,+3.590667E-03,0.722439132,-0.0744202918
1.55,+3.572810E-03,0.721781308,-0.0746263979
1.525,+3.548103E-03,0.7208254,-0.0744045522
1.5,+3.527949E-03,0.720330068,-0.0743927988
1.475,+3.509725E-03,0.720239715,-0.0743615057
1.45,+3.488498E-03,0.720008192,-0.0740959936
1.425,+3.471108E-03,0.720218829,-0.0741282931
1.4,+3.455004E-03,0.720225211,-0.0743817265
1.375,+3.434297E-03,0.720026561,-0.0742030135
1.35,+3.413358E-03,0.719892106,-0.0740154576
1.325,+3.392739E-03,0.719933368,-0.0737157058
1.3,+3.372757E-03,0.72026386,-0.0735963904
1.275,+3.355599E-03,0.720560949,-0.0736925966
1.25,+3.338987E-03,0.720638931,-0.0739098777
1.225,+3.316550E-03,0.720316137,-0.0737377224
1.2,+3.293133E-03,0.720171267,-0.073518134
1.175,+3.271001E-03,0.720195452,-0.0733089701
1.15,+3.248967E-03,0.720470192,-0.0731401368
1.125,+3.226033E-03,0.720792181,-0.0731022664
1.1,+3.198761E-03,0.720846319,-0.0729162423
1.075,+3.173235E-03,0.72083069,-0.0731315997
1.05,+3.142119E-03,0.720098736,-0.0734896569
1.025,+3.103854E-03,0.718241043,-0.0736877262
1.0,+3.056792E-03,0.715216777,-0.0739021747
