VIN,ITOT,VOUT,VDROP
1.8,+3.773713E-03,0.629608398,-0.172658326
1.775,+3.755892E-03,0.629790379,-0.172518993
1.75,+3.735818E-03,0.630028956,-0.172311175
1.725,+3.718216E-03,0.630323553,-0.172120136
1.7,+3.701551E-03,0.630564356,-0.172193797
1.675,+3.685817E-03,0.630853663,-0.17237241
1.65,+3.665948E-03,0.630753817,-0.172197661
1.625,+3.645174E-03,0.63074413,-0.171929911
1.6,+3.625880E-03,0.63116379,-0.171671813
1.575,+3.609437E-03,0.631750988,-0.171452805
1.55,+3.594290E-03,0.632343705,-0.171373418
1.525,+3.575989E-03,0.632888222,-0.171271054
1.5,+3.560144E-03,0.633545576,-0.171497397
1.475,+3.544610E-03,0.633408938,-0.171790077
1.45,+3.525569E-03,0.633092319,-0.171939065
1.425,+3.504106E-03,0.632590707,-0.171822085
1.4,+3.484181E-03,0.632394117,-0.171794308
1.375,+3.465757E-03,0.632348541,-0.171800405
1.35,+3.446869E-03,0.632391424,-0.171665272
1.325,+3.427336E-03,0.632611537,-0.171674687
1.3,+3.411108E-03,0.632721549,-0.171926469
1.275,+3.392864E-03,0.632327512,-0.172268364
1.25,+3.372550E-03,0.631478097,-0.17248221
1.225,+3.349557E-03,0.630554163,-0.172447064
1.2,+3.328792E-03,0.629989029,-0.172547406
1.175,+3.308148E-03,0.629627804,-0.172748622
1.15,+3.285724E-03,0.629000583,-0.172816585
1.125,+3.263759E-03,0.62840113,-0.17291045
1.1,+3.238604E-03,0.627682764,-0.173078605
1.075,+3.210117E-03,0.626635679,-0.173050887
1.05,+3.179536E-03,0.6254521,-0.173089044
1.025,+3.143869E-03,0.623760416,-0.173301221
1.0,+3.093457E-03,0.619808528,-0.173100177
