IL,ITOT,VOUT,VDROP
0.0001,+4.013849E-03,-0.0042865476,0.763384953
0.0003,+4.172212E-03,-0.00428945107,0.71079032
0.0005,+4.364179E-03,-0.00429650789,0.658204917
0.001,+4.855821E-03,-0.00429419894,0.526738927
0.002,+5.844885E-03,-0.00429662403,0.264060985
0.003,+6.837556E-03,-0.00429563408,0.000322777656
0.004,+7.825342E-03,-0.00430593172,-0.262378811
0.005,+8.812045E-03,-0.00431569015,-0.524590056
0.006,+9.798787E-03,-0.00432643299,-0.787270689
0.007,+1.049987E-02,-0.00432368437,-1.05015084
0.008,+1.049986E-02,-0.0043877598,-1.31303488
0.009,+1.049985E-02,-0.00446278823,-1.57594118
0.01,+1.049985E-02,-0.00453845266,-1.83886378
