IL,ITOT,VOUT,VDROP
0.0001,+2.845798E-03,-0.00449467939,0.463655918
0.0003,+3.014516E-03,-0.00449727592,0.411118555
0.0005,+3.210712E-03,-0.0044936618,0.358550931
0.001,+3.710595E-03,-0.00450478623,0.226399503
0.002,+4.705259E-03,-0.00451133148,-0.0363269665
0.003,+5.694504E-03,-0.00451861781,-0.29820439
0.004,+6.684626E-03,-0.00452177292,-0.560988471
0.005,+7.675446E-03,-0.00452587372,-0.823795522
0.006,+8.664032E-03,-0.00452363114,-1.08660839
0.007,+9.652937E-03,-0.00453702581,-1.34912767
0.008,+1.049986E-02,-0.00454342451,-1.61192882
0.009,+1.049985E-02,-0.00456035865,-1.87473859
0.01,+1.049983E-02,-0.00464499342,-2.13752313
