IL,ITOT,VOUT,VDROP
0.0001,+3.041695E-03,-0.00445640613,0.513578102
0.0003,+3.209782E-03,-0.00446228496,0.46123476
0.0005,+3.402199E-03,-0.00445826711,0.408652418
0.001,+3.899080E-03,-0.00446592398,0.277240793
0.002,+4.894496E-03,-0.00447364444,0.0135972868
0.003,+5.886663E-03,-0.00447979427,-0.249053959
0.004,+6.874182E-03,-0.00447904213,-0.511205677
0.005,+7.862421E-03,-0.00448800694,-0.773761197
0.006,+8.851670E-03,-0.00448660222,-1.0365986
0.007,+9.841076E-03,-0.00449332721,-1.29937527
0.008,+1.049986E-02,-0.00449952404,-1.56221277
0.009,+1.049984E-02,-0.00452790062,-1.82502816
0.01,+1.049983E-02,-0.00462905751,-2.08761832
