IL,ITOT,VOUT,VDROP
0.0001,+3.433848E-03,-0.00439578721,0.613483793
0.0003,+3.597688E-03,-0.00439807403,0.560915024
0.0005,+3.788901E-03,-0.00439192974,0.508317655
0.001,+4.282324E-03,-0.00439330958,0.376891196
0.002,+5.277595E-03,-0.00439698454,0.113372835
0.003,+6.268137E-03,-0.00439467836,-0.149340822
0.004,+7.254276E-03,-0.00440556222,-0.411394298
0.005,+8.244715E-03,-0.00442221155,-0.674283758
0.006,+9.232095E-03,-0.00442121607,-0.936825939
0.007,+1.022046E-02,-0.00441904815,-1.19963852
0.008,+1.049985E-02,-0.0044358468,-1.46247786
0.009,+1.049984E-02,-0.0045040894,-1.72531803
0.01,+1.049983E-02,-0.00458967264,-1.98821653
