IL,ITOT,VOUT,VDROP
0.0001,+2.252679E-03,-0.00461671085,0.313975986
0.0003,+2.424810E-03,-0.00460748888,0.261403812
0.0005,+2.625082E-03,-0.00460476515,0.208049668
0.001,+3.127015E-03,-0.00461134358,0.0766958465
0.002,+4.126024E-03,-0.00461546651,-0.185908305
0.003,+5.120000E-03,-0.00462356857,-0.447836108
0.004,+6.113314E-03,-0.00462798461,-0.710618701
0.005,+7.103845E-03,-0.00463354545,-0.973333287
0.006,+8.093643E-03,-0.00462725183,-1.23609047
0.007,+9.083004E-03,-0.00464012112,-1.4986237
0.008,+1.007335E-02,-0.00464836421,-1.76139657
0.009,+1.049986E-02,-0.00465949694,-2.02415858
0.01,+1.049984E-02,-0.00467595823,-2.28684496
