VIN,ITOT,VOUT,VDROP
3.3,+3.288171E-03,1.35642123,-1.78139107
3.2,+3.294850E-03,0.0679182884,-1.78141867
3.1,+3.304092E-03,0.0760373805,-1.78137151
3.0,+3.289951E-03,1.26409223,-1.7814578
2.9,+3.269139E-03,1.32666487,-1.78146401
2.8,+3.239729E-03,1.29482369,-1.78147964
2.7,+3.212758E-03,1.27537347,-1.78148585
2.6,+3.186690E-03,1.25788059,-1.78144535
2.5,+3.160862E-03,1.24224774,-1.78144693
2.4,+3.135386E-03,1.23196726,-1.78140765
2.3,+3.113277E-03,1.21843421,-1.78139189
2.2,+3.089123E-03,1.19562827,-1.78141275
2.1,+3.032557E-03,1.18977372,-1.78139839
2.0,+2.937761E-03,1.091139,-1.78144513
1.9,+2.833236E-03,0.991678394,-1.78145895
1.8,+2.728127E-03,0.892325963,-1.78153063
1.7,+2.622917E-03,0.792905611,-1.78148101
1.6,+2.517928E-03,0.693510531,-1.78148501
1.5,+2.412374E-03,0.594093748,-1.78150714
1.4,+2.307446E-03,0.494708105,-1.78155977
1.3,+2.202237E-03,0.395228175,-1.78159366
1.2,+2.097148E-03,0.29589154,-1.78164118
