IL,ITOT,VOUT,VDROP
0.0001,+3.627182E-03,-0.00435486763,0.663618913
0.0003,+3.789107E-03,-0.0043545524,0.611023867
0.0005,+3.980111E-03,-0.00435280755,0.558479649
0.001,+4.473297E-03,-0.00435243425,0.427012485
0.002,+5.467357E-03,-0.00436280932,0.163317886
0.003,+6.456390E-03,-0.00436916377,-0.0994541875
0.004,+7.443082E-03,-0.00437116301,-0.361586377
0.005,+8.432572E-03,-0.004370115,-0.624248294
0.006,+9.421157E-03,-0.00438868891,-0.887064847
0.007,+1.040985E-02,-0.0043851605,-1.14989756
0.008,+1.049985E-02,-0.00439887041,-1.4127744
0.009,+1.049985E-02,-0.00449298432,-1.67562499
0.01,+1.049984E-02,-0.00457697203,-1.93828549
