IL,ITOT,VOUT,VDROP
0.0001,+2.053069E-03,-0.00464472243,0.264152727
0.0003,+2.231891E-03,-0.00464097557,0.210715377
0.0005,+2.428688E-03,-0.00464009347,0.158145902
0.001,+2.932457E-03,-0.00463859472,0.0268017568
0.002,+3.934750E-03,-0.00464767567,-0.235785459
0.003,+4.929336E-03,-0.00464707009,-0.497867444
0.004,+5.921518E-03,-0.00466562741,-0.760353201
0.005,+6.914104E-03,-0.00467799343,-1.02311933
0.006,+7.905586E-03,-0.004675007,-1.28588253
0.007,+8.894620E-03,-0.00467904697,-1.54862421
0.008,+9.886683E-03,-0.00467669654,-1.81140171
0.009,+1.049985E-02,-0.00468871414,-2.07392315
0.01,+1.049984E-02,-0.00470776367,-2.33648993
