IL,ITOT,VOUT,VDROP
0.0001,+2.647002E-03,-0.00454025281,0.413922686
0.0003,+2.819730E-03,-0.00454288806,0.361316841
0.0005,+3.014338E-03,-0.00452732269,0.308767354
0.001,+3.515841E-03,-0.00453506528,0.176526941
0.002,+4.511360E-03,-0.0045428687,-0.0861926303
0.003,+5.501817E-03,-0.00456450646,-0.348223763
0.004,+6.493197E-03,-0.00457127293,-0.610794638
0.005,+7.483837E-03,-0.00457286293,-0.873543354
0.006,+8.473326E-03,-0.00457666509,-1.13631151
0.007,+9.463774E-03,-0.00457565302,-1.39908559
0.008,+1.045302E-02,-0.00458760979,-1.66191435
0.009,+1.049985E-02,-0.0045960022,-1.9244492
0.01,+1.049983E-02,-0.00468060379,-2.1872082
