IL,ITOT,VOUT,VDROP
0.0001,+4.206511E-03,-0.00422621626,0.813499907
0.0003,+4.363666E-03,-0.00423824492,0.760910277
0.0005,+4.554301E-03,-0.0042385961,0.708335614
0.001,+5.046583E-03,-0.00423931506,0.576860666
0.002,+6.034401E-03,-0.0042485315,0.313939997
0.003,+7.026043E-03,-0.00425012979,0.0502472511
0.004,+8.014907E-03,-0.00425562427,-0.212512644
0.005,+9.000160E-03,-0.00427535957,-0.474567505
0.006,+9.987450E-03,-0.00427255841,-0.737488493
0.007,+1.049986E-02,-0.00429074519,-1.00037701
0.008,+1.049985E-02,-0.00436181384,-1.2632961
0.009,+1.049985E-02,-0.00443845162,-1.52601437
0.01,+1.049983E-02,-0.00452491143,-1.78893152
