IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.607437E-04,1.69925277,1.6570173,1.6801774999999999
0.0003,+4.492100E-04,1.69900467,1.60463903,1.6273175
0.0005,+6.448680E-04,1.69887116,1.55228472,1.5744574999999998
0.001,+1.139453E-03,1.69864265,1.42133421,1.4423074999999999
0.002,+2.130723E-03,1.6984497,1.15950278,1.1780074999999999
0.003,+3.122072E-03,1.6982907,0.897652595,0.9137074999999999
0.004,+4.113015E-03,1.69813478,0.636090793,0.6494074999999999
0.005,+5.104751E-03,1.69804385,0.374257871,0.38510749999999994
0.006,+6.099313E-03,1.69795088,0.111661249,0.12080749999999973
0.007,+7.090903E-03,1.69790241,-0.149975899,-0.14349250000000024
0.008,+8.079734E-03,1.69784039,-0.411086371,-0.4077925
0.009,+9.070439E-03,1.69774163,-0.672699922,-0.6720925
0.01,+1.006226E-02,1.69767059,-0.93435606,-0.9363925
