IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.852798E-04,1.39852043,1.35878937,1.3790114705882353
0.0003,+5.758341E-04,1.39836391,1.30639368,1.3261514705882351
0.0005,+7.726350E-04,1.39835298,1.25400244,1.2732914705882352
0.001,+1.267753E-03,1.39817646,1.12311845,1.1411414705882352
0.002,+2.259808E-03,1.39807111,0.861280472,0.8768414705882351
0.003,+3.251247E-03,1.39797147,0.599445222,0.6125414705882352
0.004,+4.243153E-03,1.3979027,0.337633009,0.34824147058823507
0.005,+5.237210E-03,1.39788869,0.0751464631,0.08394147058823509
0.006,+6.228338E-03,1.39785499,-0.186467301,-0.1803585294117649
0.007,+7.216809E-03,1.39782355,-0.447499807,-0.44465852941176487
0.008,+8.208738E-03,1.39771748,-0.709284496,-0.7089585294117651
0.009,+9.198997E-03,1.39770063,-0.97077777,-0.9732585294117646
0.01,+1.019003E-02,1.3976961,-1.23253517,-1.237558529411765
