IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.166001E-04,1.44847395,1.40840366,1.4292058088235293
0.0003,+5.065547E-04,1.44837913,1.35603111,1.3763458088235294
0.0005,+7.032895E-04,1.448284,1.30363488,1.3234858088235293
0.001,+1.198343E-03,1.44814752,1.17269764,1.1913358088235293
0.002,+2.189932E-03,1.44797654,0.910884998,0.9270358088235293
0.003,+3.180430E-03,1.44792774,0.649262848,0.6627358088235293
0.004,+4.172674E-03,1.44797253,0.387513755,0.39843580882352936
0.005,+5.167622E-03,1.44794532,0.124887857,0.13413580882352916
0.006,+6.158305E-03,1.44781606,-0.136781085,-0.13016419117647082
0.007,+7.147571E-03,1.44779065,-0.397877986,-0.3944641911764708
0.008,+8.138565E-03,1.44769407,-0.65949375,-0.658764191176471
0.009,+9.129646E-03,1.44774267,-0.921178522,-0.9230641911764705
0.01,+1.012112E-02,1.44769225,-1.18294852,-1.187364191176471
