IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.625715E-04,1.64997304,1.60712212,1.6299831617647058
0.0003,+4.519309E-04,1.64993373,1.55475206,1.577123161764706
0.0005,+6.480414E-04,1.64982164,1.50236567,1.5242631617647058
0.001,+1.141861E-03,1.64969886,1.37171841,1.3921131617647058
0.002,+2.133026E-03,1.64945741,1.10986616,1.1278131617647058
0.003,+3.124652E-03,1.64936932,0.847987115,0.8635131617647057
0.004,+4.116458E-03,1.64930098,0.58620688,0.5992131617647056
0.005,+5.108295E-03,1.64923117,0.324379819,0.33491316176470565
0.006,+6.102617E-03,1.64913767,0.0619311286,0.07061316176470567
0.007,+7.094110E-03,1.6490999,-0.199714874,-0.1936868382352943
0.008,+8.082760E-03,1.64902315,-0.460740943,-0.4579868382352945
0.009,+9.074504E-03,1.64900317,-0.722528219,-0.7222868382352945
0.01,+1.006523E-02,1.64891277,-0.984034308,-0.9865868382352945
