IL,ITOT,VOUT,VDROP
0.0001,+2.632213E-03,0.901421667,0.414735952
0.0003,+2.805861E-03,0.901248593,0.362093362
0.0005,+3.000855E-03,0.901242446,0.3094299
0.001,+3.502315E-03,0.900995009,0.177050337
0.002,+4.497844E-03,0.90061523,-0.0860056248
0.003,+5.490182E-03,0.900429728,-0.348430439
0.004,+6.482964E-03,0.90025716,-0.6113217
0.005,+7.476371E-03,0.900221887,-0.874468699
0.006,+8.469182E-03,0.900226358,-1.13760574
0.007,+9.461417E-03,0.900122851,-1.40070948
0.008,+1.045382E-02,0.900119386,-1.66387444
0.009,+1.049988E-02,0.897664339,-1.92677763
0.01,+1.049986E-02,0.687679937,-2.18989765
