VIN,ITOT,VOUT,VDROP
1.8,+5.549354E-03,0.90068804,-0.348427262
1.775,+5.485277E-03,0.900288656,-0.348407539
1.75,+5.462680E-03,0.899962593,-0.348426028
1.725,+5.444893E-03,0.899799891,-0.348397698
1.7,+5.429150E-03,0.899549211,-0.348393061
1.675,+5.412219E-03,0.899270071,-0.348394682
1.65,+5.397972E-03,0.899005449,-0.348408008
1.625,+5.382298E-03,0.898816743,-0.348403169
1.6,+5.366840E-03,0.898419753,-0.348398198
1.575,+5.352388E-03,0.898179351,-0.348416893
1.55,+5.337940E-03,0.898085477,-0.348428302
1.525,+5.322949E-03,0.897931273,-0.348409888
1.5,+5.307890E-03,0.897746164,-0.348430595
1.475,+5.293388E-03,0.897602069,-0.348410049
1.45,+5.278406E-03,0.897476656,-0.348396269
1.425,+5.262452E-03,0.897186546,-0.348438818
1.4,+5.247827E-03,0.896912332,-0.348427418
1.375,+5.233630E-03,0.896843779,-0.348452142
1.35,+5.218627E-03,0.896779317,-0.348403883
1.325,+5.203607E-03,0.896597178,-0.348404642
1.3,+5.189719E-03,0.896663803,-0.348417788
1.275,+5.174356E-03,0.896643208,-0.348440761
1.25,+5.159818E-03,0.896550474,-0.348411197
1.225,+5.144592E-03,0.896348785,-0.348434954
1.2,+5.129416E-03,0.896312301,-0.348434768
1.175,+5.113564E-03,0.896203033,-0.348440911
1.15,+5.097445E-03,0.896053283,-0.348414538
1.125,+5.081062E-03,0.895891422,-0.348417293
1.1,+5.063988E-03,0.895782829,-0.348421822
1.075,+5.045904E-03,0.8957306,-0.348439354
1.05,+5.027888E-03,0.895620614,-0.348441409
1.025,+5.008529E-03,0.895486852,-0.348428154
1.0,+4.987833E-03,0.89532655,-0.34839834
