VIN,ITOT,VOUT,VDROP
1.8,+5.167803E-03,0.701224819,-0.448195997
1.775,+5.103182E-03,0.700772102,-0.448206191
1.75,+5.081022E-03,0.700437312,-0.448188035
1.725,+5.064105E-03,0.699993781,-0.448180863
1.7,+5.047573E-03,0.699639474,-0.448178247
1.675,+5.031607E-03,0.699504187,-0.448181161
1.65,+5.017222E-03,0.69914555,-0.448181861
1.625,+5.002858E-03,0.698889243,-0.448186025
1.6,+4.987505E-03,0.698748565,-0.448180555
1.575,+4.971628E-03,0.698224318,-0.448180727
1.55,+4.957466E-03,0.698060733,-0.448197328
1.525,+4.943498E-03,0.698048038,-0.448169313
1.5,+4.929061E-03,0.697884399,-0.448151997
1.475,+4.914787E-03,0.69773599,-0.448185586
1.45,+4.899789E-03,0.697514402,-0.448151494
1.425,+4.884382E-03,0.697323144,-0.448139029
1.4,+4.869985E-03,0.69712093,-0.448166133
1.375,+4.856169E-03,0.697120216,-0.44816089
1.35,+4.840831E-03,0.696975076,-0.448178903
1.325,+4.826972E-03,0.696798564,-0.448198613
1.3,+4.811972E-03,0.69666748,-0.448175656
1.275,+4.798055E-03,0.696507673,-0.44817549
1.25,+4.783495E-03,0.696576551,-0.448169438
1.225,+4.769309E-03,0.69641488,-0.448195124
1.2,+4.754178E-03,0.696526407,-0.44818284
1.175,+4.738708E-03,0.696198293,-0.448178
1.15,+4.725344E-03,0.696182534,-0.44815178
1.125,+4.709632E-03,0.696093632,-0.448185025
1.1,+4.695992E-03,0.696126848,-0.448190579
1.075,+4.680783E-03,0.696129137,-0.448205457
1.05,+4.665634E-03,0.696115864,-0.448197623
1.025,+4.649662E-03,0.69598033,-0.448167547
1.0,+4.634175E-03,0.695829911,-0.448176568
