IL,ITOT,VOUT,VDROP
0.0001,+2.048488E-03,0.60358019,0.264864274
0.0003,+2.227494E-03,0.6034336,0.211357983
0.0005,+2.425139E-03,0.603236966,0.158711088
0.001,+2.926997E-03,0.602917358,0.0271969587
0.002,+3.926392E-03,0.602254664,-0.235769396
0.003,+4.920878E-03,0.601957791,-0.498234016
0.004,+5.916606E-03,0.601704736,-0.761131348
0.005,+6.910931E-03,0.601849702,-1.02424836
0.006,+7.903835E-03,0.601718012,-1.28742225
0.007,+8.896842E-03,0.601439566,-1.55049713
0.008,+9.889403E-03,0.60128819,-1.81368527
0.009,+1.049987E-02,0.599908801,-2.07657844
0.01,+1.049985E-02,0.596879334,-2.3396357
