IL,ITOT,VOUT,VDROP
0.0001,+3.980421E-03,1.59912274,0.764328734
0.0003,+4.144978E-03,1.59938352,0.711707617
0.0005,+4.336422E-03,1.59936751,0.659057543
0.001,+4.830390E-03,1.59932218,0.527457499
0.002,+5.821602E-03,1.59927268,0.264549082
0.003,+6.815934E-03,1.599023,0.000574771177
0.004,+7.807334E-03,1.59896643,-0.262410335
0.005,+8.796575E-03,1.59910179,-0.524924737
0.006,+9.787400E-03,1.59910953,-0.787803075
0.007,+1.049989E-02,1.5982321,-1.05093485
0.008,+1.049988E-02,1.44302751,-1.31405051
0.009,+1.049987E-02,1.25643085,-1.57719971
0.01,+1.049987E-02,1.02880508,-1.8403445
