VIN,ITOT,VOUT,VDROP
3.3,+3.293187E-03,2.01164959,-0.978886898
3.2,+3.193147E-03,2.01254804,-0.978890009
3.1,+3.161259E-03,2.01271402,-0.978877633
3.0,+3.140322E-03,2.01294216,-0.978874077
2.9,+3.121722E-03,2.01325974,-0.978884062
2.8,+3.096519E-03,2.01328527,-0.978869029
2.7,+3.045721E-03,2.01275532,-0.978874363
2.6,+2.956611E-03,1.91097895,-0.978916159
2.5,+2.858064E-03,1.82347113,-0.978913051
2.4,+2.755757E-03,1.72627263,-0.978971009
2.3,+2.652543E-03,1.62823602,-0.978995374
2.2,+2.549649E-03,1.53017193,-0.978991566
2.1,+2.446914E-03,1.43196033,-0.979048576
2.0,+2.344177E-03,1.33371367,-0.979070223
