IL,ITOT,VOUT,VDROP
0.0001,+4.187047E-03,1.69707814,0.813661357
0.0003,+4.362706E-03,1.69705002,0.761103031
0.0005,+4.555807E-03,1.69712021,0.708562789
0.001,+5.050463E-03,1.69701207,0.577198677
0.002,+6.041959E-03,1.69699627,0.314426455
0.003,+7.037779E-03,1.69695319,0.0509936299
0.004,+8.030616E-03,1.69708643,-0.211592122
0.005,+9.019166E-03,1.69708241,-0.473454543
0.006,+1.001161E-02,1.69715408,-0.736152607
0.007,+1.049986E-02,1.65367501,-0.998831258
0.008,+1.049986E-02,1.49357571,-1.26155862
0.009,+1.049985E-02,1.30111323,-1.52402561
0.01,+1.049985E-02,1.06667529,-1.78673087
