IL,ITOT,VOUT,VDROP,VISET
0.0001,+7.972980E-04,0.802120022,0.761974852,0.7766794117647059
0.0003,+1.030138E-03,0.800878026,0.709568964,0.7238194117647059
0.0005,+1.249777E-03,0.800127957,0.657180413,0.670959411764706
0.001,+1.774513E-03,0.799287472,0.526207641,0.538809411764706
0.002,+2.785780E-03,0.79865762,0.264437156,0.2745094117647059
0.003,+3.791421E-03,0.798456595,0.00164122564,0.010209411764705911
0.004,+4.789007E-03,0.798544684,-0.260158959,-0.2540905882352942
0.005,+5.780880E-03,0.798458066,-0.521439163,-0.5183905882352942
0.006,+6.775387E-03,0.79835269,-0.783125658,-0.7826905882352944
0.007,+7.769080E-03,0.798329094,-1.04506974,-1.0469905882352943
0.008,+8.762578E-03,0.798565202,-1.30700667,-1.311290588235294
0.009,+9.755285E-03,0.798587517,-1.56897549,-1.5755905882352936
0.01,+1.049987E-02,0.79755439,-1.83096758,-1.839890588235294
