VIN,ITOT,VOUT,VDROP
1.8,+3.804011E-03,1.39638974,0.599232073
1.775,+3.783705E-03,1.39618153,0.599223094
1.75,+3.769066E-03,1.39583119,0.599216694
1.725,+3.754393E-03,1.39563049,0.599208274
1.7,+3.738440E-03,1.39531918,0.599189318
1.675,+3.724624E-03,1.39506429,0.599197246
1.65,+3.709235E-03,1.39499083,0.599206584
1.625,+3.693518E-03,1.39470564,0.599196743
1.6,+3.678923E-03,1.39455423,0.599193051
1.575,+3.664285E-03,1.39443532,0.599208688
1.55,+3.649394E-03,1.39427112,0.59922425
1.525,+3.633588E-03,1.39414877,0.599202862
1.5,+3.618062E-03,1.39395595,0.599179622
1.475,+3.602242E-03,1.39388744,0.599205636
1.45,+3.585497E-03,1.39365641,0.59920111
1.425,+3.569608E-03,1.39334794,0.599177687
1.4,+3.539789E-03,1.38825956,0.599223947
1.375,+3.387528E-03,1.36347616,0.599219488
1.35,+3.235807E-03,1.33857721,0.59922157
1.325,+3.086854E-03,1.31371337,0.599247287
1.3,+2.941314E-03,1.28881373,0.599229593
1.275,+2.800837E-03,1.26393518,0.599206064
1.25,+2.664907E-03,1.23902519,0.599220072
1.225,+2.534205E-03,1.21414741,0.599221584
1.2,+2.408822E-03,1.18926425,0.599239189
1.175,+2.288333E-03,1.16435447,0.599246817
1.15,+2.172680E-03,1.13947019,0.599222298
1.125,+2.060552E-03,1.1145416,0.599214976
1.1,+1.952103E-03,1.08965806,0.599215482
1.075,+1.846207E-03,1.06474147,0.599220155
1.05,+1.742659E-03,1.03987813,0.599225937
1.025,+1.640581E-03,1.01494552,0.599234252
1.0,+1.539985E-03,0.990070809,0.599237832
