IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.313330E-04,1.39878544,1.35905127,1.3790114705882353
0.0003,+1.059084E-03,1.39805979,1.30665477,1.3261514705882351
0.0005,+1.274658E-03,1.39736052,1.25424233,1.2732914705882352
0.001,+1.793374E-03,1.39688992,1.12323421,1.1411414705882352
0.002,+2.801394E-03,1.39653852,0.861199221,0.8768414705882351
0.003,+3.800537E-03,1.39632575,0.599226716,0.6125414705882352
0.004,+4.796681E-03,1.39629305,0.337252807,0.34824147058823507
0.005,+5.794032E-03,1.39620758,0.0746205117,0.08394147058823509
0.006,+6.787809E-03,1.39630749,-0.187215567,-0.1803585294117649
0.007,+7.778446E-03,1.3964961,-0.448438669,-0.44465852941176487
0.008,+8.771143E-03,1.39658152,-0.710405699,-0.7089585294117651
0.009,+9.762866E-03,1.39669926,-0.972066901,-0.9732585294117646
0.01,+1.049987E-02,1.39601841,-1.23400299,-1.237558529411765
