IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.278047E-04,1.19942994,1.15993487,1.1782341176470588
0.0003,+1.045058E-03,1.19848365,1.10757201,1.1253741176470589
0.0005,+1.265733E-03,1.19804199,1.05516808,1.0725141176470587
0.001,+1.786448E-03,1.19746275,0.924141953,0.9403641176470587
0.002,+2.796058E-03,1.19697462,0.662385726,0.6760641176470588
0.003,+3.796021E-03,1.19674929,0.40038668,0.41176411764705867
0.004,+4.795717E-03,1.19674531,0.137592766,0.1474641176470588
0.005,+5.790060E-03,1.19688852,-0.124255315,-0.1168358823529414
0.006,+6.781051E-03,1.19678647,-0.385499622,-0.3811358823529414
0.007,+7.774291E-03,1.19690482,-0.647290381,-0.6454358823529414
0.008,+8.767189E-03,1.19705355,-0.909165854,-0.9097358823529411
0.009,+9.759133E-03,1.19722439,-1.17107461,-1.174035882352941
0.01,+1.049988E-02,1.19621824,-1.43306591,-1.438335882352941
