IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.871698E-04,1.69743479,1.6575171,1.6801774999999999
0.0003,+1.095328E-03,1.69691691,1.60513735,1.6273175
0.0005,+1.302710E-03,1.69655228,1.55273572,1.5744574999999998
0.001,+1.813263E-03,1.69611226,1.4217075,1.4423074999999999
0.002,+2.816790E-03,1.69578507,1.15967099,1.1780074999999999
0.003,+3.813495E-03,1.69569013,0.897644664,0.9137074999999999
0.004,+4.807556E-03,1.69571699,0.635848968,0.6494074999999999
0.005,+5.802242E-03,1.69579054,0.373876138,0.38510749999999994
0.006,+6.798273E-03,1.69585039,0.111099197,0.12080749999999973
0.007,+7.790984E-03,1.69604089,-0.15071385,-0.14349250000000024
0.008,+8.780505E-03,1.69602201,-0.412024386,-0.4077925
0.009,+9.772479E-03,1.69614052,-0.673814097,-0.6720925
0.01,+1.049987E-02,1.68180251,-0.935717225,-0.9363925
