IL,ITOT,VOUT,VDROP,VISET
0.0001,+7.993155E-04,1.00093965,0.9610344,0.9774567647058824
0.0003,+1.036108E-03,0.99970347,0.908661629,0.9245967647058824
0.0005,+1.255247E-03,0.999156584,0.856269483,0.8717367647058823
0.001,+1.776840E-03,0.9983915,0.72526663,0.7395867647058824
0.002,+2.790653E-03,0.99785089,0.463262222,0.47528676470588227
0.003,+3.794058E-03,0.997717237,0.200585823,0.2109867647058823
0.004,+4.791438E-03,0.997666097,-0.0613141243,-0.05331323529411769
0.005,+5.783552E-03,0.997574038,-0.322415753,-0.3176132352941179
0.006,+6.777854E-03,0.997400803,-0.584284743,-0.5819132352941179
0.007,+7.771801E-03,0.997544801,-0.846262,-0.8462132352941178
0.008,+8.764563E-03,0.997707453,-1.10817213,-1.110513235294118
0.009,+9.755951E-03,0.99779391,-1.3699234,-1.3748132352941176
0.01,+1.049987E-02,0.996895267,-1.63184899,-1.639113235294118
