IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.073051E-04,1.1003462,1.06040775,1.0778454411764706
0.0003,+1.038801E-03,1.09914916,1.00823593,1.0249854411764707
0.0005,+1.259319E-03,1.09862899,0.955834549,0.9721254411764707
0.001,+1.780465E-03,1.09798431,0.824832151,0.8399754411764706
0.002,+2.792472E-03,1.09737234,0.562829206,0.5756754411764706
0.003,+3.792648E-03,1.09726625,0.3008258,0.31137544117647065
0.004,+4.793497E-03,1.09722692,0.0381399726,0.04707544117647067
0.005,+5.787954E-03,1.09732758,-0.223678893,-0.2172245588235293
0.006,+6.779392E-03,1.09729036,-0.484811029,-0.4815245588235293
0.007,+7.773097E-03,1.09731276,-0.7467367,-0.7458245588235293
0.008,+8.766204E-03,1.09739177,-1.00868067,-1.0101245588235295
0.009,+9.759163E-03,1.09743908,-1.27060281,-1.2744245588235295
0.01,+1.049987E-02,1.0965207,-1.53234836,-1.5387245588235294
