IL,ITOT,VOUT,VDROP
0.0001,+2.399190E-03,0.795829405,0.363315635
0.0003,+2.593211E-03,0.795639847,0.311150992
0.0005,+2.794807E-03,0.795466483,0.258994055
0.001,+3.296552E-03,0.795516696,0.127873303
0.002,+4.286514E-03,0.79551671,-0.132787862
0.003,+5.275878E-03,0.795484882,-0.3927309
0.004,+6.269564E-03,0.795661383,-0.653587205
0.005,+7.258235E-03,0.795637738,-0.914269563
0.006,+8.247280E-03,0.795490092,-1.17481636
0.007,+9.237822E-03,0.795615469,-1.43558748
0.008,+1.022670E-02,0.795875349,-1.69637141
0.009,+1.049990E-02,0.794519537,-1.95711905
0.01,+1.049988E-02,0.64114086,-2.21763271
