IL,ITOT,VOUT,VDROP
0.0001,+2.586223E-03,0.894883165,0.412978035
0.0003,+2.778758E-03,0.894740727,0.360806471
0.0005,+2.977010E-03,0.894614799,0.30863981
0.001,+3.477911E-03,0.894434955,0.177363255
0.002,+4.472539E-03,0.894518349,-0.0833392372
0.003,+5.461244E-03,0.894460434,-0.343371964
0.004,+6.452924E-03,0.894314022,-0.603949196
0.005,+7.443872E-03,0.894514571,-0.864718082
0.006,+8.431940E-03,0.894497117,-1.12545461
0.007,+9.423492E-03,0.894903656,-1.38624891
0.008,+1.041336E-02,0.894958598,-1.6470214
0.009,+1.049992E-02,0.893157439,-1.90755343
0.01,+1.049989E-02,0.669643254,-2.16835112
