IL,VOUT
1e-09,0.5140972781390928
1.258925411794167e-09,0.5140968269319892
1.584893192461114e-09,0.5140962590347249
1.9952623149688803e-09,0.5140955442647122
2.511886431509581e-09,0.5140946446922812
3.1622776601683803e-09,0.5140935126249185
3.981071705534974e-09,0.5140920881132094
5.0118723362727255e-09,0.5140902958305997
6.3095734448019354e-09,0.5140880411766133
7.943282347242819e-09,0.5140852054196146
1.000000000000001e-08,0.5140816421255563
1.2589254117941681e-08,0.5140771612455328
1.5848931924611153e-08,0.5140715312186693
1.9952623149688813e-08,0.5140644609055798
2.511886431509582e-08,0.5140555874612166
3.1622776601683825e-08,0.5140444598534349
3.9810717055349776e-08,0.5140305192694314
5.0118723362727296e-08,0.5140130762196699
6.30957344480194e-08,0.5139912844018785
7.943282347242826e-08,0.5139641118356636
1.000000000000001e-07,0.5139303104982377
1.258925411794169e-07,0.5138883867794
1.584893192461116e-07,0.513836576599883
1.995262314968882e-07,0.5137728310136308
2.511886431509584e-07,0.5136948203987196
3.162277660168384e-07,0.5135999675184398
3.981071705534979e-07,0.5134855219061045
5.011872336272731e-07,0.5133486816500363
6.309573444801943e-07,0.5131867781109484
7.943282347242829e-07,0.5129975083403852
1.000000000000002e-06,0.5127792043207627
1.25892541179417e-06,0.5125311010102753
1.584893192461117e-06,0.5122535552579671
1.995262314968884e-06,0.5119481650859633
2.511886431509586e-06,0.5116177527160225
3.162277660168386e-06,0.5112662032429165
3.981071705534982e-06,0.5108981848982488
5.011872336272735e-06,0.5105188033759551
6.309573444801948e-06,0.5101332518879205
7.943282347242835e-06,0.5097465091426936
1.000000000000003e-05,0.5093631160700215
1.258925411794171e-05,0.5089870387447163
1.584893192461118e-05,0.5086216072359873
1.995262314968885e-05,0.5082695109799233
2.511886431509587e-05,0.5079328297619321
3.162277660168388e-05,0.5076130827065738
3.981071705534984e-05,0.5073112829981413
5.011872336272738e-05,0.5070279914263356
6.309573444801952e-05,0.5067633662124841
7.943282347242841e-05,0.506517209523537
0.0001,0.5062890125952689
0.0001258925411794,0.5060780016293458
0.0001584893192461,0.5058831858925067
0.0001995262314968,0.5057034081270487
0.0002511886431509,0.5055373959498334
0.0003162277660168,0.5053838118319443
0.0003981071705534,0.5052412988451693
0.0005011872336272,0.5051085197382448
0.0006309573444801,0.5049841879135902
0.0007943282347242,0.504867090169426
0.001,0.5047561022325981
0.0012589254117941,0.5046501987532445
0.0015848931924611,0.5045484593091213
0.0019952623149688,0.504450071037854
0.0025118864315095,0.5043543270923927
0.0031622776601683,0.5042606189508352
0.0039810717055349,0.5041684206665589
0.0050118723362727,0.5040772648446594
0.0063095734448019,0.5039867126136551
0.0079432823472428,0.5038963212889721
0.01,0.5038056125355953
0.0125892541179417,0.5037140411291404
0.0158489319246112,0.5036209615269135
0.0199526231496888,0.5035255876113188
0.0251188643150959,0.5034269402238069
0.0316227766016839,0.5033237768263975
0.0398107170553499,0.5032144971752591
0.0501187233627274,0.5030970179867287
0.0630957344480196,0.5029686083152557
0.0794328234724285,0.5028256761807237
0.1,0.502663477140678
0.0794328234724285,0.5028256557682205
0.0630957344480196,0.5029685835042337
0.0501187233627274,0.5030969888937933
0.0398107170553499,0.5032144639481055
0.0316227766016839,0.5033237396010163
0.0251188643150959,0.5034268990996968
0.0199526231496888,0.5035255426404133
0.0158489319246112,0.503620912713551
0.0125892541179417,0.5037140411298652
0.01,0.5038056125364977
0.0079432823472428,0.5038963212900726
0.0063095734448019,0.5039867126149881
0.0050118723362727,0.5040772648462778
0.0039810717055349,0.5041684206685433
0.0031622776601683,0.5042606189533068
0.0025118864315095,0.5043543270955236
0.0019952623149688,0.5044500710418651
0.0015848931924611,0.504548459314282
0.0012589254117941,0.5046501987598613
0.001,0.5047561022410012
0.0007943282347242,0.504867090179945
0.0006309573444801,0.5049841879265387
0.0005011872336272,0.5051085197539014
0.0003981071705534,0.5052412988637598
0.0003162277660168,0.5053838118536188
0.0002511886431509,0.5055373959746499
0.0001995262314968,0.5057034081549524
0.0001584893192461,0.5058831859232994
0.0001258925411794,0.5060780016626648
0.0001,0.506289012630572
7.943282347242841e-05,0.5065172095600865
6.309573444801952e-05,0.5067633662493535
5.011872336272738e-05,0.507027991462438
3.981071705534984e-05,0.5073112830322821
3.162277660168388e-05,0.5076130827375411
2.511886431509587e-05,0.5079328297886263
1.995262314968885e-05,0.508269511001507
1.584893192461118e-05,0.5086216072520392
1.258925411794171e-05,0.5089870387553446
1.000000000000003e-05,0.5093631160758719
7.943282347242835e-06,0.5097465091448482
6.309573444801948e-06,0.510133251887672
5.011872336272735e-06,0.5105188033745258
3.981071705534982e-06,0.5108981848965778
3.162277660168386e-06,0.5112662032415272
2.511886431509586e-06,0.5116177527150809
1.995262314968884e-06,0.5119481650854282
1.584893192461117e-06,0.512253555257712
1.25892541179417e-06,0.51253110101016
1.000000000000002e-06,0.5127792043207262
7.943282347242829e-07,0.5129975083403756
6.309573444801943e-07,0.5131867781109525
5.011872336272731e-07,0.5133486816500217
3.981071705534979e-07,0.5134855219061112
3.162277660168384e-07,0.5135999679401072
2.511886431509584e-07,0.5136948201794288
1.995262314968882e-07,0.5137728309130093
1.584893192461116e-07,0.51383657655493
1.258925411794169e-07,0.5138883867597619
1.000000000000001e-07,0.5139303104898025
7.943282347242826e-08,0.5139641118320909
6.30957344480194e-08,0.5139912844003872
5.0118723362727296e-08,0.5140130762190487
3.9810717055349776e-08,0.5140305192691769
3.1622776601683825e-08,0.514044459853315
2.511886431509582e-08,0.5140555874611685
