time,VOUT
0,1.704078178894574
9.999999999999999e-12,1.704078178889959
1.194137203965604e-11,1.703871155115722
1.582411611896812e-11,1.703743365420483
1.881073241715857e-11,1.703646352135542
2.282724040464296e-11,1.703520167498773
3.007726054299141e-11,1.703303323673171
4.059989386313173e-11,1.703005987408561
5.072008744670745e-11,1.702729461588874
6.107516095181872e-11,1.702444214276353
7.190783520137276e-11,1.702130598515767
8.343116190187547e-11,1.701767288399937
9.630335609368431e-11,1.70131324477308
1.116447227799637e-10,1.700696135175111
1.305879764388946e-10,1.699820729807628
1.570370097394479e-10,1.698426080859752
1.76967900415237e-10,1.697277206685507
1.960843121776751e-10,1.696128536704512
2.167484162327108e-10,1.694865210244168
2.386123409895571e-10,1.693525402106079
2.644002414582918e-10,1.69195256972216
2.929136462655577e-10,1.690218188934539
3.185598717071179e-10,1.688651328098889
3.450392378376453e-10,1.687015377153232
3.755489224698484e-10,1.685099997886455
4.190381778813193e-10,1.682319350609397
4.788968745686912e-10,1.678432669263722
5.323004238655877e-10,1.674933105790929
6.075866940924963e-10,1.669966637459474
6.846589663977419e-10,1.664841497541645
7.661792075905067e-10,1.65937805750619
8.571494259809009e-10,1.653242532862604
9.559806564501245e-10,1.646547850693994
1.066588394332222e-09,1.639037185572237
1.200620886092335e-09,1.629931850756397
1.40060874228016e-09,1.61638476767484
1.576999114177617e-09,1.604511374227777
1.723082958040579e-09,1.594754732744102
1.864904904220796e-09,1.585367151721793
2.01079481197061e-09,1.575814669303019
2.175103134327676e-09,1.565210838729538
2.387889914468978e-09,1.551795545856131
2.709629018273709e-09,1.532503673481266
3.015169421494852e-09,1.515827956523518
3.284020668894703e-09,1.503068639518608
3.533582497632199e-09,1.493372618602196
3.773967709546887e-09,1.486462907358071
4.015368935738434e-09,1.482336118849273
4.263223988266225e-09,1.481364525763952
4.519302649382685e-09,1.484041021872527
4.753870797638009e-09,1.489793209106553
4.97245382593315e-09,1.497869639022137
5.182136484455197e-09,1.507853936135025
5.395396968770399e-09,1.519928693093204
5.626256110294973e-09,1.534699574495677
5.843966641232006e-09,1.549730555088379
6.050209382270265e-09,1.564451095687875
6.25062752239839e-09,1.578729172035761
6.448526602916042e-09,1.592362534792781
6.648286829056825e-09,1.605255522912695
6.855496661003847e-09,1.617359465833573
7.077193905781304e-09,1.628614083918616
7.27750101598353e-09,1.637189532982551
7.467943396318464e-09,1.643970606100818
7.662155776667231e-09,1.649620879934766
7.871582531318253e-09,1.65446904779076
8.074006059164343e-09,1.658126130147419
8.277088749760435e-09,1.660970639111552
8.48851611988371e-09,1.663234986663687
8.717433575085893e-09,1.665060119558463
8.981670710763759e-09,1.666545129822353
9.30619390871239e-09,1.667682192057963
9.666358030216273e-09,1.668277345198079
1.001e-08,1.668349721416468
1.002682393121408e-08,1.668979041417982
1.004395245886471e-08,1.669423613278219
1.006298592174744e-08,1.669845425891627
1.007900290109938e-08,1.670148707289296
1.00952760268336e-08,1.670419358801247
1.011139117162604e-08,1.670660147964009
1.012873360422269e-08,1.670898590254551
1.01486986746726e-08,1.671156465720257
1.017290155375271e-08,1.671456186222086
1.020460043512116e-08,1.671840593349445
