time,IL
0,0.0001
9.999999999999999e-12,0.0001
1.193863896952808e-11,0.0001038578915493609
1.581591690858425e-11,0.0001115736746480827
1.880198979268958e-11,0.0001175159596874523
2.281387984351233e-11,0.0001254996208885895
3.005065236597401e-11,0.0001399007982082883
4.026463216903105e-11,0.0001602266180163718
5.010301451109486e-11,0.0001798049988770788
6.019619621836674e-11,0.0001998904304745498
7.080505765266964e-11,0.0002210020647288126
8.223612381764324e-11,0.00024374988639711
9.535723196872294e-11,0.0002698608916177587
1.113720023403725e-10,0.0003017302846573413
1.352788645333791e-10,0.0003493049404214245
1.5449238129854e-10,0.0003875398387840947
1.719318160624325e-10,0.0004222443139642407
1.903316936666553e-10,0.0004588600703966442
2.096077692712516e-10,0.0004972194608497908
2.320098260863934e-10,0.000541799553911923
2.586963397519161e-10,0.0005949057161063131
2.814972848540858e-10,0.0006402795968596307
3.044289902362804e-10,0.000685913690570198
3.304167166482445e-10,0.0007376292661300065
3.663808306174607e-10,0.0008091978529287467
4.163423536913297e-10,0.0009086212838457461
4.587375995486478e-10,0.000992987823101809
5.147706418416801e-10,0.001104493577264944
5.890423707893066e-10,0.00125229431787072
6.516606820676413e-10,0.001376904757314606
7.358430014512333e-10,0.001544427572887954
8.401957059794104e-10,0.001752089454899027
9.519421533791318e-10,0.001974464885224472
1.088030947704847e-09,0.002245281585932646
1.280118066979307e-09,0.002627534953288822
1.501126819359729e-09,0.003067342370525861
1.670614487334486e-09,0.003404622829795627
1.836391035581746e-09,0.003734518160807674
2.013019797805558e-09,0.00408600939763306
2.22058366603601e-09,0.004499061495411661
2.526190067924352e-09,0.00510721823516946
2.889800406409192e-09,0.005830802808754293
3.212404385357126e-09,0.006472784726860682
3.485508737134582e-09,0.007016262386897818
3.738612072139138e-09,0.007519938023556884
3.97769416717082e-09,0.00799571139266993
4.210923789885932e-09,0.008459838341873005
4.446222876178815e-09,0.008928083523595842
4.69236577786107e-09,0.00941790789794353
4.93327127781232e-09,0.009897309842846517
5.153955421449048e-09,0.01033647128868361
5.359638679013666e-09,0.0107457809712372
5.560548763508534e-09,0.01114559203938198
5.7673714055324e-09,0.01155716909700947
5.988680879673766e-09,0.01199757495055079
6.200416017694026e-09,0.01241892787521111
6.400496296212124e-09,0.01281708762946213
6.593819878964235e-09,0.01320180155913883
6.783546289900492e-09,0.01357935711690198
6.973117030568149e-09,0.01395660289083062
7.165984551181481e-09,0.01434040925685115
7.366203916092447e-09,0.01473884579302397
7.579843904449126e-09,0.01516398936985376
7.786145444455205e-09,0.01557452943446586
7.975688178109146e-09,0.0159517194744372
8.158101488150444e-09,0.01631472196141939
8.33999693157019e-09,0.01667669389382468
8.527205034990999e-09,0.01704923801963209
8.72709920295044e-09,0.01744702741387138
8.948562638849643e-09,0.01788773965131079
9.206790256281695e-09,0.01840161261000058
9.475485387488693e-09,0.0189363159211025
9.739667702140915e-09,0.01946203872726042
9.874833851070458e-09,0.01973101936363021
1.001e-08,0.02
1.001967435564556e-08,0.02
1.002980007688079e-08,0.02
1.004234398181173e-08,0.02
1.005788482763099e-08,0.02
1.007325571528597e-08,0.02
1.008789230369478e-08,0.02
1.010364076914376e-08,0.02
1.012148395417543e-08,0.02
1.014297580877563e-08,0.02
1.01708296295316e-08,0.02
1.021132480948719e-08,0.02
1.027781774188244e-08,0.02
1.036569551723033e-08,0.02
1.046710887137355e-08,0.02
1.059720813870713e-08,0.02
1.074768789379166e-08,0.02
1.090506062202421e-08,0.02
1.107137309006551e-08,0.02
1.124059233734654e-08,0.02
1.141775621285068e-08,0.02
1.161202791971294e-08,0.02
1.184019991490234e-08,0.02
1.205133066238286e-08,0.02
1.226197866292141e-08,0.02
1.248886370442501e-08,0.02
1.275227476208503e-08,0.02
1.30648932836504e-08,0.02
1.342080759479636e-08,0.02
1.380603110863754e-08,0.02
1.420888008294705e-08,0.02
1.464761291556251e-08,0.02
1.516931814611458e-08,0.02
1.57161379200705e-08,0.02
1.632000127946844e-08,0.02
1.70274385437593e-08,0.02
1.783004665463863e-08,0.02
1.872649107921769e-08,0.02
1.97892425305728e-08,0.02
2.09228607659173e-08,0.02
2.223938197504004e-08,0.02
2.365276193823321e-08,0.02
2.549708334881664e-08,0.02
2.746956470282021e-08,0.02
3.007795065031916e-08,0.02
3.371960610769907e-08,0.02
3.841775860583252e-08,0.02
4.59790893661426e-08,0.02
5.564794421665029e-08,0.02
6.581627127311662e-08,0.02
7.417940111282583e-08,0.02
8.684148141549518e-08,0.02
9.863908283749552e-08,0.02
1.11322156874147e-07,0.02
1.271053044581925e-07,0.02
1.469487772168499e-07,0.02
1.729149403348336e-07,0.02
2.078080280957993e-07,0.02
2.54669251938478e-07,0.02
3.225339396059134e-07,0.02
4.225339396059134e-07,0.02
5.225339396059134e-07,0.02
6.225339396059134e-07,0.02
7.225339396059134e-07,0.02
8.225339396059134e-07,0.02
9.225339396059134e-07,0.02
1.022533939605914e-06,0.02
1.122533939605914e-06,0.02
1.181271969802957e-06,0.02
1.24001e-06,0.02
1.2400490625e-06,0.01992226562500004
1.240095825059185e-06,0.01982920813222166
1.240116812737014e-06,0.01978744265334319
1.240142059217992e-06,0.01973720215619525
1.240165532846967e-06,0.01969048963453536
1.24019111592015e-06,0.01963957931890085
1.240225287146153e-06,0.01957157857915578
1.240284589107441e-06,0.01945356767619177
1.240365860688044e-06,0.01929183723079198
1.240450847416493e-06,0.01912271364117902
1.240556442445691e-06,0.01891257953307427
1.240684773587911e-06,0.01865720056005694
1.240831951665657e-06,0.01836431618534236
1.240989407397947e-06,0.0180509792780861
