VIN,ITOT,VOUT,VDROP
3.3,+3.217961E-03,0.793139879,-2.19111386
3.2,+3.204774E-03,0.793030889,-2.19110433
3.1,+3.192774E-03,0.793000599,-2.19112276
3.0,+3.181612E-03,0.792969515,-2.19110997
2.9,+3.170977E-03,0.792896914,-2.19108869
2.8,+3.160627E-03,0.792825904,-2.19113739
2.7,+3.150808E-03,0.792714814,-2.19112339
2.6,+3.141297E-03,0.792608165,-2.19110865
2.5,+3.131743E-03,0.792603094,-2.19114147
2.4,+3.122626E-03,0.792549377,-2.19111828
2.3,+3.113422E-03,0.792454071,-2.19113004
2.2,+3.104162E-03,0.792416194,-2.19114197
2.1,+3.095212E-03,0.792401297,-2.19113609
2.0,+3.086291E-03,0.79230191,-2.19112683
1.9,+3.077626E-03,0.792321076,-2.19113233
1.8,+3.068598E-03,0.792271081,-2.19112806
1.7,+3.058042E-03,0.792276935,-2.19111587
1.6,+3.029804E-03,0.791913202,-2.19112191
1.5,+2.943291E-03,0.715396818,-2.19116703
1.4,+2.841362E-03,0.616913094,-2.19119742
1.3,+2.736961E-03,0.517717152,-2.1912087
1.2,+2.632121E-03,0.418578806,-2.19123119
