VIN,ITOT,VOUT,VDROP
3.3,+3.243428E-03,1.5919226,0.102312134
3.2,+3.207808E-03,1.5918283,0.102320213
3.1,+3.192995E-03,1.59174389,0.102315281
3.0,+3.181425E-03,1.59163597,0.102306705
2.9,+3.170481E-03,1.59155764,0.102311478
2.8,+3.160327E-03,1.59153791,0.102303022
2.7,+3.150275E-03,1.59151741,0.102301765
2.6,+3.139511E-03,1.59146168,0.102294524
2.5,+3.123793E-03,1.59139472,0.102306722
2.4,+3.076719E-03,1.59122374,0.10231023
2.3,+2.911452E-03,1.51606747,0.102290298
2.2,+2.715271E-03,1.41893291,0.102263884
2.1,+2.514882E-03,1.3214965,0.102251978
2.0,+2.314063E-03,1.22414596,0.102220384
1.9,+2.113877E-03,1.12699637,0.10220716
1.8,+1.914088E-03,1.0301888,0.102191665
1.7,+1.714932E-03,0.93358815,0.102182539
1.6,+1.516082E-03,0.837388808,0.102157086
