IL,ITOT,VOUT,VDROP
0.0001,+4.174505E-03,1.69555299,0.810358214
0.0003,+4.358562E-03,1.69547188,0.758077993
0.0005,+4.554564E-03,1.69552041,0.705804261
0.001,+5.048679E-03,1.69559124,0.575212659
0.002,+6.038817E-03,1.69549252,0.313937993
0.003,+7.031891E-03,1.69535752,0.0519245151
0.004,+8.022262E-03,1.69553057,-0.209157983
0.005,+9.009751E-03,1.69569702,-0.469585732
0.006,+9.999057E-03,1.69570506,-0.73080349
0.007,+1.049986E-02,1.65117866,-0.99199386
0.008,+1.049986E-02,1.49098934,-1.25320994
0.009,+1.049985E-02,1.29579844,-1.51420244
0.01,+1.049985E-02,1.05856223,-1.77542165
