IL,ITOT,VOUT,VDROP
0.0001,+2.258887E-03,0.698201632,0.314247944
0.0003,+2.447838E-03,0.697860408,0.262020285
0.0005,+2.647752E-03,0.697675188,0.209004173
0.001,+3.145487E-03,0.697844671,0.0784787405
0.002,+4.136893E-03,0.697616677,-0.182509246
0.003,+5.125321E-03,0.697669052,-0.44278332
0.004,+6.115791E-03,0.69762367,-0.70386546
0.005,+7.106542E-03,0.697426239,-0.964917053
0.006,+8.095932E-03,0.69756213,-1.22599944
0.007,+9.086655E-03,0.697468757,-1.48689367
0.008,+1.007624E-02,0.697446094,-1.74800874
0.009,+1.049986E-02,0.695995794,-2.00913249
0.01,+1.049983E-02,0.646953013,-2.27023761
