VIN,ITOT,VOUT,VDROP
1.8,+5.908668E-03,1.0958564,-0.245295039
1.775,+5.876245E-03,1.09569211,-0.245281221
1.75,+5.857242E-03,1.09549337,-0.24528385
1.725,+5.841316E-03,1.09527876,-0.245272239
1.7,+5.823095E-03,1.09517035,-0.245262401
1.675,+5.807442E-03,1.09495384,-0.245283325
1.65,+5.791819E-03,1.09483283,-0.245280843
1.625,+5.774890E-03,1.09481395,-0.245298459
1.6,+5.758680E-03,1.09445576,-0.245287698
1.575,+5.742060E-03,1.09421873,-0.245291553
1.55,+5.726723E-03,1.09410778,-0.245281604
1.525,+5.710327E-03,1.09390587,-0.24526865
1.5,+5.694031E-03,1.0937447,-0.245281018
1.475,+5.677511E-03,1.09356946,-0.245279175
1.45,+5.662647E-03,1.09359749,-0.245261222
1.425,+5.645742E-03,1.09354624,-0.245284576
1.4,+5.628983E-03,1.0933719,-0.245262695
1.375,+5.612236E-03,1.09328472,-0.245255218
1.35,+5.596003E-03,1.09325323,-0.245267616
1.325,+5.578903E-03,1.09304872,-0.245267594
1.3,+5.559728E-03,1.09275082,-0.245263688
1.275,+5.543006E-03,1.09262607,-0.245262112
1.25,+5.523677E-03,1.09258287,-0.245249305
1.225,+5.503775E-03,1.09238901,-0.245260535
1.2,+5.481369E-03,1.09226707,-0.245260674
1.175,+5.458765E-03,1.09202059,-0.245255643
1.15,+5.432345E-03,1.09177009,-0.24525805
1.125,+5.406500E-03,1.09137592,-0.245272672
1.1,+5.348679E-03,1.08360173,-0.245266532
1.075,+5.206729E-03,1.05878264,-0.245254389
1.05,+5.067801E-03,1.03384838,-0.245260822
1.025,+4.933563E-03,1.00881905,-0.245257255
1.0,+4.804889E-03,0.983817287,-0.245266426
