IL,ITOT,VOUT,VDROP
0.0001,+2.067370E-03,0.599413691,0.264743054
0.0003,+2.261377E-03,0.599468284,0.211655736
0.0005,+2.459471E-03,0.599352474,0.159415938
0.001,+2.956915E-03,0.599107715,0.028893176
0.002,+3.949004E-03,0.598943984,-0.23204115
0.003,+4.937266E-03,0.598843792,-0.492442941
0.004,+5.927661E-03,0.59860438,-0.753295513
0.005,+6.917686E-03,0.598682149,-1.01440715
0.006,+7.908977E-03,0.598730056,-1.27551189
0.007,+8.899453E-03,0.598530687,-1.53659695
0.008,+9.888295E-03,0.598474789,-1.7977199
0.009,+1.049986E-02,0.59746747,-2.058597
0.01,+1.049984E-02,0.593545722,-2.31966743
