IL,ITOT,VOUT,VDROP
0.0001,+2.642705E-03,0.896909896,0.413466607
0.0003,+2.831133E-03,0.896869982,0.361228819
0.0005,+3.026557E-03,0.896809087,0.309014972
0.001,+3.527537E-03,0.896768383,0.177635786
0.002,+4.517591E-03,0.89676277,-0.0834010006
0.003,+5.506104E-03,0.896777707,-0.343798206
0.004,+6.495071E-03,0.896628093,-0.604712485
0.005,+7.486912E-03,0.896751316,-0.865783783
0.006,+8.476534E-03,0.896865771,-1.12688799
0.007,+9.465998E-03,0.896875267,-1.38796833
0.008,+1.045736E-02,0.896774002,-1.64908841
0.009,+1.049985E-02,0.894360405,-1.90995947
0.01,+1.049983E-02,0.669140356,-2.17107141
