IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.620588E-04,1.49726493,1.45381546,1.4794001470588236
0.0003,+1.085488E-03,1.49670871,1.40161097,1.4265401470588235
0.0005,+1.297117E-03,1.49633622,1.34942141,1.3736801470588236
0.001,+1.809745E-03,1.49602008,1.21908171,1.2415301470588234
0.002,+2.813385E-03,1.49578244,0.958036413,0.9772301470588235
0.003,+3.808703E-03,1.49573532,0.697011123,0.7129301470588235
0.004,+4.801920E-03,1.49586946,0.436018758,0.4486301470588234
0.005,+5.796594E-03,1.49590092,0.174314989,0.18433014705882345
0.006,+6.787657E-03,1.49585407,-0.0865860836,-0.07996985294117676
0.007,+7.774796E-03,1.4958598,-0.346749726,-0.34426985294117673
0.008,+8.764135E-03,1.49596554,-0.607707096,-0.6085698529411765
0.009,+9.755651E-03,1.49603638,-0.868641993,-0.8728698529411765
0.01,+1.049988E-02,1.49561603,-1.1296264,-1.137169852941177
