IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.688566E-04,0.60080885,0.561869713,0.5759020588235294
0.0003,+1.074440E-03,0.600241489,0.509676467,0.5230420588235294
0.0005,+1.281309E-03,0.600379031,0.457484565,0.47018205882352937
0.001,+1.810327E-03,0.59884354,0.326985173,0.3380320588235294
0.002,+2.809725E-03,0.598351012,0.0652673373,0.0737320588235294
0.003,+3.806070E-03,0.598336235,-0.195569537,-0.1905679411764707
0.004,+4.782891E-03,0.59874209,-0.455690994,-0.45486794117647056
0.005,+5.776637E-03,0.59864775,-0.716650446,-0.7191679411764705
0.006,+6.774433E-03,0.598430081,-0.97756189,-0.9834679411764705
0.007,+7.765873E-03,0.598416263,-1.23851084,-1.2477679411764706
0.008,+8.755033E-03,0.59834228,-1.4992828,-1.5120679411764706
0.009,+9.743598E-03,0.598477269,-1.76020718,-1.7763679411764706
0.01,+1.049987E-02,0.59789968,-2.0212022,-2.040667941176471
