VIN,ITOT,VOUT,VDROP
1.8,+3.799416E-03,1.29594395,0.498902978
1.775,+3.784442E-03,1.29564703,0.498901276
1.75,+3.766626E-03,1.29537278,0.498898633
1.725,+3.752636E-03,1.29490976,0.498890568
1.7,+3.737906E-03,1.29490109,0.498883643
1.675,+3.721763E-03,1.29472338,0.498913508
1.65,+3.708633E-03,1.29458308,0.498881925
1.625,+3.693703E-03,1.29426862,0.498880091
1.6,+3.678584E-03,1.29422131,0.498907031
1.575,+3.663357E-03,1.29403379,0.498903806
1.55,+3.647441E-03,1.2938501,0.498910753
1.525,+3.632088E-03,1.29369292,0.498908131
1.5,+3.616744E-03,1.29348465,0.498903175
1.475,+3.600285E-03,1.29336045,0.498907867
1.45,+3.583036E-03,1.29335167,0.498900948
1.425,+3.567104E-03,1.29314531,0.498889845
1.4,+3.549393E-03,1.29294749,0.498903397
1.375,+3.531389E-03,1.29277772,0.498908384
1.35,+3.511531E-03,1.29256428,0.498938935
1.325,+3.491206E-03,1.29233883,0.498911387
1.3,+3.463057E-03,1.2884802,0.498918439
1.275,+3.312333E-03,1.26370149,0.49889709
1.25,+3.163356E-03,1.23879756,0.498887719
1.225,+3.017249E-03,1.21391914,0.498907667
1.2,+2.876012E-03,1.1890296,0.498917919
1.175,+2.739541E-03,1.16411627,0.498886312
1.15,+2.609071E-03,1.13922555,0.498877472
1.125,+2.483996E-03,1.11429102,0.498922417
1.1,+2.364369E-03,1.08939043,0.498888127
1.075,+2.249410E-03,1.06446901,0.498864204
1.05,+2.138668E-03,1.03956171,0.498898332
1.025,+2.031113E-03,1.01460904,0.498885689
1.0,+1.926541E-03,0.989730393,0.498902391
