IL,ITOT,VOUT,VDROP,VISET
0.0001,+8.042273E-04,0.800418171,0.759963173,0.7766794117647059
0.0003,+1.040717E-03,0.799042656,0.707783932,0.7238194117647059
0.0005,+1.258700E-03,0.798203661,0.655585253,0.670959411764706
0.001,+1.777234E-03,0.797949699,0.525074892,0.538809411764706
0.002,+2.784537E-03,0.797455882,0.264318469,0.2745094117647059
0.003,+3.787449E-03,0.797264173,0.00251812551,0.010209411764705911
0.004,+4.781264E-03,0.797370296,-0.258300905,-0.2540905882352942
0.005,+5.772335E-03,0.797308098,-0.518581125,-0.5183905882352942
0.006,+6.762013E-03,0.797238791,-0.779291487,-0.7826905882352944
0.007,+7.752763E-03,0.797160519,-1.04022028,-1.0469905882352943
0.008,+8.744899E-03,0.797367141,-1.30120961,-1.311290588235294
0.009,+9.735520E-03,0.797478482,-1.56215662,-1.5755905882352936
0.01,+1.049988E-02,0.796753104,-1.8230878,-1.839890588235294
