IL,ITOT,VOUT,VDROP
0.0001,+3.024030E-03,1.10224899,-0.0105665176
0.0003,+3.189858E-03,1.10218132,-0.0105757552
0.0005,+3.382568E-03,1.10184583,-0.0105782988
0.001,+3.878322E-03,1.10166762,-0.0106200915
0.002,+4.874494E-03,1.10130731,-0.0106838898
0.003,+5.866600E-03,1.10136883,-0.0107549742
0.004,+6.854569E-03,1.10128147,-0.010823804
0.005,+7.844055E-03,1.10107949,-0.010892645
0.006,+8.833840E-03,1.10093332,-0.0109566157
0.007,+9.823600E-03,1.10114321,-0.0110357506
0.008,+1.049989E-02,1.09974167,-0.01109375
0.009,+1.049988E-02,1.07557771,-0.0111659825
0.01,+1.049986E-02,0.794492717,-0.0112300727
