IL,ITOT,VOUT,VDROP
0.0001,+3.799953E-03,1.50135794,-0.0105226539
0.0003,+3.959189E-03,1.50132664,-0.0105280468
0.0005,+4.151014E-03,1.50146239,-0.0105359
0.001,+4.644411E-03,1.50146382,-0.0105687165
0.002,+5.636919E-03,1.50114654,-0.0106340465
0.003,+6.624539E-03,1.50087093,-0.0107143545
0.004,+7.611081E-03,1.50065058,-0.0107864396
0.005,+8.600963E-03,1.50089439,-0.0108413812
0.006,+9.588440E-03,1.5006884,-0.0109198907
0.007,+1.049988E-02,1.5005428,-0.010999765
0.008,+1.049988E-02,1.43859451,-0.0110652562
0.009,+1.049987E-02,1.21285634,-0.0111236199
0.01,+1.049986E-02,0.993759527,-0.0112029744
