IL,ITOT,VOUT,VDROP
0.0001,+2.238542E-03,0.704679691,-0.0106158883
0.0003,+2.412138E-03,0.704592272,-0.0106418163
0.0005,+2.610350E-03,0.704141504,-0.0106624347
0.001,+3.112400E-03,0.703986699,-0.01069735
0.002,+4.110765E-03,0.70333448,-0.010756125
0.003,+5.102488E-03,0.702905599,-0.0108135824
0.004,+6.096524E-03,0.702750172,-0.0108870074
0.005,+7.087298E-03,0.702582852,-0.0109581502
0.006,+8.077511E-03,0.702253242,-0.0110334099
0.007,+9.067177E-03,0.702096297,-0.0111118471
0.008,+1.005545E-02,0.70200507,-0.011180841
0.009,+1.049989E-02,0.699848148,-0.0112491093
0.01,+1.049987E-02,0.693906589,-0.0113159377
