VIN,ITOT,VOUT,VDROP
3.3,-9.924854E-09,1.76918105e-05,8.54785909e-05
3.2,-9.622475E-09,2.28821088e-05,7.27745302e-05
3.1,-1.037847E-08,2.3175221e-05,7.0942588e-05
3.0,-1.017685E-08,1.81508353e-05,7.51318702e-05
2.9,-1.017687E-08,1.48685316e-05,8.74328479e-05
2.8,-1.032808E-08,-2.2370545e-06,9.51942784e-05
2.7,-1.017685E-08,-1.60382152e-07,0.000104743173
2.6,-9.975281E-09,1.52584261e-05,0.000105919063
2.5,-9.572084E-09,1.4240829e-05,0.000102530387
2.4,-9.370481E-09,1.56068425e-05,8.3591051e-05
2.3,-1.007608E-08,2.3255412e-05,7.26716746e-05
2.2,-1.052969E-08,2.55284143e-05,7.48816808e-05
2.1,-1.063046E-08,1.1337359e-05,8.30295149e-05
2.0,-1.022728E-08,1.75314283e-06,9.28508379e-05
