VIN,ITOT,VOUT,VDROP
3.3,+3.177816E-03,1.19904004,-0.284195465
3.2,+3.165449E-03,1.19887208,-0.284187931
3.1,+3.155358E-03,1.19874763,-0.284173026
3.0,+3.145776E-03,1.19868231,-0.284217065
2.9,+3.136095E-03,1.19865852,-0.2841866
2.8,+3.127180E-03,1.19860333,-0.284208138
2.7,+3.118003E-03,1.19858641,-0.284205795
2.6,+3.109423E-03,1.1985606,-0.284255121
2.5,+3.100552E-03,1.19858812,-0.284216995
2.4,+3.091490E-03,1.19854471,-0.284255193
2.3,+3.082315E-03,1.19860101,-0.28420887
2.2,+3.066610E-03,1.19865613,-0.2842351
2.1,+2.959654E-03,1.16565646,-0.284284449
2.0,+2.762486E-03,1.06727518,-0.284271434
1.9,+2.558776E-03,0.968485913,-0.284250826
1.8,+2.355023E-03,0.869772044,-0.284218546
1.7,+2.151856E-03,0.771051904,-0.284258882
1.6,+1.949151E-03,0.672525354,-0.284299363
1.5,+1.746523E-03,0.574217103,-0.284303313
1.4,+1.544258E-03,0.476083812,-0.284285622
1.3,+1.342373E-03,0.3780014,-0.284327584
1.2,+1.141325E-03,0.280296806,-0.284351219
