IL,ITOT,VOUT,VDROP
0.0001,+2.807837E-03,0.997268913,0.463379103
0.0003,+2.992482E-03,0.997235733,0.411034021
0.0005,+3.189285E-03,0.997208869,0.35867741
0.001,+3.686891E-03,0.996976802,0.227082539
0.002,+4.679459E-03,0.996813762,-0.0345803389
0.003,+5.667507E-03,0.996778473,-0.295374467
0.004,+6.659467E-03,0.996897341,-0.557057101
0.005,+7.650402E-03,0.996929232,-0.818798249
0.006,+8.641805E-03,0.996883224,-1.08048818
0.007,+9.631356E-03,0.996860956,-1.34199121
0.008,+1.049988E-02,0.996414259,-1.60366269
0.009,+1.049986E-02,0.993779163,-1.86543569
0.01,+1.049985E-02,0.719084991,-2.12713173
