VIN,ITOT,VOUT,VDROP
1.8,+5.888477E-03,1.09651443,-0.246454586
1.775,+5.849753E-03,1.09630838,-0.246447095
1.75,+5.830088E-03,1.09602912,-0.246451984
1.725,+5.814709E-03,1.09594089,-0.246451498
1.7,+5.797661E-03,1.0958767,-0.246450191
1.675,+5.781677E-03,1.09556082,-0.246461147
1.65,+5.766827E-03,1.09550095,-0.246434057
1.625,+5.750840E-03,1.09528227,-0.246453844
1.6,+5.735956E-03,1.09494712,-0.246462556
1.575,+5.721402E-03,1.09493899,-0.246472372
1.55,+5.706460E-03,1.09494171,-0.246469387
1.525,+5.690184E-03,1.09469341,-0.246468383
1.5,+5.675059E-03,1.09453357,-0.24647203
1.475,+5.659640E-03,1.09441598,-0.246484173
1.45,+5.644100E-03,1.09428787,-0.246448982
1.425,+5.628945E-03,1.09423751,-0.246471888
1.4,+5.612830E-03,1.09411709,-0.246467549
1.375,+5.596818E-03,1.093957,-0.246457922
1.35,+5.581879E-03,1.09377181,-0.246457322
1.325,+5.565504E-03,1.09376117,-0.246456855
1.3,+5.548844E-03,1.09360622,-0.246452882
1.275,+5.531833E-03,1.0936035,-0.246465717
1.25,+5.513932E-03,1.09340204,-0.246446614
1.225,+5.496713E-03,1.09314916,-0.246453049
1.2,+5.476680E-03,1.0930577,-0.246438049
1.175,+5.455768E-03,1.09273012,-0.246439939
1.15,+5.432473E-03,1.09259304,-0.246437037
1.125,+5.409738E-03,1.09232389,-0.246437209
1.1,+5.347922E-03,1.08320366,-0.246434029
1.075,+5.207776E-03,1.05839554,-0.246433748
1.05,+5.070486E-03,1.03346114,-0.246437596
1.025,+4.937192E-03,1.00844626,-0.246433607
1.0,+4.808921E-03,0.983447819,-0.246435644
