VIN,ITOT,VOUT,VDROP
1.8,+6.718225E-03,1.50180693,-0.0107105294
1.775,+6.653289E-03,1.50146965,-0.0106968302
1.75,+6.631088E-03,1.50124627,-0.0107043192
1.725,+6.611311E-03,1.50078972,-0.0107156861
1.7,+6.593500E-03,1.50061281,-0.0107027763
1.675,+6.577943E-03,1.50042759,-0.0106907784
1.65,+6.561084E-03,1.50018813,-0.0107101319
1.625,+6.545034E-03,1.49987718,-0.0107087558
1.6,+6.530963E-03,1.499728,-0.0107205954
1.575,+6.514366E-03,1.49970526,-0.0107192721
1.55,+6.498423E-03,1.49934833,-0.0107238562
1.525,+6.485893E-03,1.49892844,-0.0107162782
1.5,+6.392876E-03,1.48237263,-0.0107234753
1.475,+6.240972E-03,1.45754314,-0.0107257826
1.45,+6.090597E-03,1.43266818,-0.0107241425
1.425,+5.942329E-03,1.40777431,-0.0107301554
1.4,+5.797219E-03,1.38286757,-0.0107340083
1.375,+5.655888E-03,1.35797894,-0.0107347033
1.35,+5.518151E-03,1.33303651,-0.0107173123
1.325,+5.385005E-03,1.30813627,-0.0107268362
1.3,+5.256261E-03,1.28319222,-0.0107347867
1.275,+5.131827E-03,1.2582797,-0.0107265666
1.25,+5.011578E-03,1.23334654,-0.010735629
1.225,+4.895236E-03,1.20841566,-0.0107352592
1.2,+4.782227E-03,1.18348153,-0.0107376777
1.175,+4.672103E-03,1.158541,-0.0107351202
1.15,+4.564813E-03,1.13358248,-0.0107480106
1.125,+4.459516E-03,1.10860615,-0.0107327907
1.1,+4.356111E-03,1.08366587,-0.0107395458
1.075,+4.253957E-03,1.05867461,-0.0107355567
1.05,+4.153102E-03,1.03371717,-0.0107364379
1.025,+4.052891E-03,1.00872296,-0.010725563
1.0,+3.953523E-03,0.98376385,-0.0107395319
