VIN,ITOT,VOUT,VDROP
3.3,+3.253901E-03,1.59180878,0.102020778
3.2,+3.205075E-03,1.59180512,0.102020639
3.1,+3.188035E-03,1.59169442,0.102018059
3.0,+3.174869E-03,1.59159502,0.102007468
2.9,+3.163659E-03,1.59148785,0.102025884
2.8,+3.152703E-03,1.59143643,0.102022946
2.7,+3.142422E-03,1.59136972,0.102035322
2.6,+3.131843E-03,1.59130011,0.102014556
2.5,+3.117705E-03,1.59131812,0.101999336
2.4,+3.082324E-03,1.59112109,0.102008955
2.3,+2.951144E-03,1.54155363,0.101995959
2.2,+2.758512E-03,1.44508719,0.101991147
2.1,+2.559689E-03,1.34792964,0.101961689
2.0,+2.360036E-03,1.25079704,0.101947127
1.9,+2.160894E-03,1.15387875,0.101945284
1.8,+1.962258E-03,1.0572873,0.101910272
1.7,+1.764177E-03,0.960926668,0.101895622
1.6,+1.566523E-03,0.864942013,0.101857749
