IL,ITOT,VOUT,VDROP,VISET
0.0001,+4.485415E-04,1.39742006,1.36365703,1.3790114705882353
0.0003,+6.363417E-04,1.39714498,1.31102239,1.3261514705882351
0.0005,+8.322069E-04,1.39700376,1.2584186,1.2732914705882352
0.001,+1.328589E-03,1.39676631,1.12690737,1.1411414705882352
0.002,+2.321260E-03,1.39656626,0.863803175,0.8768414705882351
0.003,+3.313693E-03,1.39644751,0.600767095,0.6125414705882352
0.004,+4.306775E-03,1.39631144,0.337767531,0.34824147058823507
0.005,+5.301758E-03,1.39626799,0.0740925892,0.08394147058823509
0.006,+6.293717E-03,1.39627236,-0.188759858,-0.1803585294117649
0.007,+7.283731E-03,1.39617464,-0.451024354,-0.44465852941176487
0.008,+8.276421E-03,1.39617984,-0.71404534,-0.7089585294117651
0.009,+9.267589E-03,1.39608658,-0.976779356,-0.9732585294117646
0.01,+1.026036E-02,1.39607294,-1.23979246,-1.237558529411765
