IL,ITOT,VOUT,VDROP,VISET
0.0001,+3.688097E-04,1.44707108,1.4135224,1.4292058088235293
0.0003,+5.545277E-04,1.44695625,1.36091468,1.3763458088235294
0.0005,+7.498517E-04,1.4467838,1.30830222,1.3234858088235293
0.001,+1.245077E-03,1.44658038,1.17675429,1.1913358088235293
0.002,+2.237505E-03,1.44639037,0.913675609,0.9270358088235293
0.003,+3.229459E-03,1.44624988,0.650845386,0.6627358088235293
0.004,+4.221875E-03,1.44619469,0.387830407,0.39843580882352936
0.005,+5.217652E-03,1.44610081,0.124011819,0.13413580882352916
0.006,+6.209784E-03,1.4460986,-0.138876342,-0.13016419117647082
0.007,+7.199550E-03,1.44577358,-0.401233941,-0.3944641911764708
0.008,+8.192035E-03,1.44589946,-0.664091585,-0.658764191176471
0.009,+9.184060E-03,1.44590083,-0.926984071,-0.9230641911764705
0.01,+1.017686E-02,1.44587299,-1.18997898,-1.187364191176471
