IL,ITOT,VOUT,VDROP,VISET
0.0001,+2.689213E-04,1.54746439,1.51351051,1.5295944852941177
0.0003,+4.516687E-04,1.54707023,1.46088916,1.4767344852941178
0.0005,+6.461586E-04,1.54697369,1.40826003,1.4238744852941176
0.001,+1.141227E-03,1.5467126,1.27669796,1.2917244852941177
0.002,+2.132812E-03,1.5465127,1.01364475,1.0274244852941177
0.003,+3.125733E-03,1.54637528,0.750564022,0.7631244852941176
0.004,+4.117519E-03,1.54620575,0.487750691,0.4988244852941177
0.005,+5.113931E-03,1.54614951,0.223872989,0.23452448529411773
0.006,+6.106023E-03,1.54612695,-0.0390516022,-0.029775514705882244
0.007,+7.095695E-03,1.54602242,-0.301284501,-0.2940755147058822
0.008,+8.088529E-03,1.54598177,-0.564257598,-0.5583755147058824
0.009,+9.080698E-03,1.54594945,-0.827073831,-0.8226755147058824
0.01,+1.007305E-02,1.54593785,-1.09006046,-1.0869755147058824
