IL,ITOT,VOUT,VDROP
0.0001,+1.633004E-03,0.615638774,0.265947641
0.0003,+1.825699E-03,0.615599038,0.212585924
0.0005,+2.023105E-03,0.615512089,0.160131872
0.001,+2.518163E-03,0.615490255,0.0290561577
0.002,+3.515206E-03,0.61550092,-0.23305969
0.003,+4.506401E-03,0.615640472,-0.494597502
0.004,+5.499014E-03,0.615288466,-0.756555038
0.005,+6.493097E-03,0.615309991,-1.0187636
0.006,+7.488547E-03,0.615282328,-1.28094572
0.007,+8.482770E-03,0.615507443,-1.54311058
0.008,+9.475853E-03,0.615513682,-1.80525177
0.009,+1.046923E-02,0.61538312,-2.06718059
0.01,+1.049984E-02,0.613366339,-2.32931168
