IL,ITOT,VOUT,VDROP
0.0001,+2.590619E-03,1.114574,0.514684564
0.0003,+2.779223E-03,1.11511589,0.462473423
0.0005,+2.976095E-03,1.11497404,0.410019528
0.001,+3.471473E-03,1.11494777,0.278875861
0.002,+4.468678E-03,1.11495124,0.0157792968
0.003,+5.463742E-03,1.11498912,-0.246314038
0.004,+6.454798E-03,1.11496755,-0.507849051
0.005,+7.447886E-03,1.11488723,-0.769835117
0.006,+8.436088E-03,1.11442733,-1.03204726
0.007,+9.431659E-03,1.1133965,-1.29417716
0.008,+1.042732E-02,1.11403361,-1.55638141
0.009,+1.049984E-02,1.11278503,-1.81855379
0.01,+1.049983E-02,0.765361948,-2.0804465
