IL,ITOT,VOUT,VDROP
0.0001,+3.345711E-03,1.51178102,0.713954983
0.0003,+3.532162E-03,1.51179382,0.661487908
0.0005,+3.729782E-03,1.51185101,0.609035517
0.001,+4.225599E-03,1.51186006,0.477909706
0.002,+5.224410E-03,1.51230598,0.214947311
0.003,+6.218203E-03,1.51234347,-0.0472384451
0.004,+7.208981E-03,1.51234481,-0.308594312
0.005,+8.203120E-03,1.51230028,-0.570812033
0.006,+9.197896E-03,1.51239103,-0.833011576
0.007,+1.019123E-02,1.51234094,-1.09521019
0.008,+1.049984E-02,1.477072,-1.35718896
0.009,+1.049984E-02,1.21131226,-1.61934162
0.01,+1.049984E-02,0.962484554,-1.88150292
