VIN,ITOT,VOUT,VDROP
1.8,+5.285996E-03,1.01452265,-0.295344525
1.775,+5.264983E-03,1.01443571,-0.295356181
1.75,+5.256330E-03,1.01417692,-0.295323115
1.725,+5.248746E-03,1.01415551,-0.295345598
1.7,+5.241584E-03,1.01403508,-0.295336027
1.675,+5.236019E-03,1.01387772,-0.295343536
1.65,+5.229637E-03,1.01405766,-0.295338682
1.625,+5.223220E-03,1.01369746,-0.295322289
1.6,+5.217160E-03,1.01358578,-0.295312737
1.575,+5.211385E-03,1.01346815,-0.295339975
1.55,+5.205400E-03,1.01341375,-0.295329611
1.525,+5.200143E-03,1.01359188,-0.295329236
1.5,+5.193833E-03,1.01329087,-0.295313738
1.475,+5.187926E-03,1.01325292,-0.295328608
1.45,+5.182673E-03,1.01317779,-0.295313063
1.425,+5.176594E-03,1.01315843,-0.295319434
1.4,+5.170338E-03,1.01302466,-0.295316899
1.375,+5.164863E-03,1.01296352,-0.295310166
1.35,+5.159251E-03,1.01288502,-0.29530124
1.325,+5.153003E-03,1.01285569,-0.295336569
1.3,+5.147018E-03,1.01283407,-0.295309907
1.275,+5.139721E-03,1.01269309,-0.295332397
1.25,+5.134176E-03,1.01207607,-0.295325469
1.225,+5.128179E-03,1.01197519,-0.295326378
1.2,+5.121976E-03,1.01184292,-0.29534375
1.175,+5.114485E-03,1.01152191,-0.295345935
1.15,+5.109240E-03,1.01148313,-0.295347672
1.125,+5.101831E-03,1.01138059,-0.295341618
1.1,+5.096325E-03,1.01121934,-0.295322992
1.075,+5.089218E-03,1.01127739,-0.295321166
1.05,+5.082059E-03,1.01110787,-0.295331154
1.025,+5.063588E-03,1.00797083,-0.295342588
1.0,+4.952260E-03,0.983369323,-0.295349529
